date,id,description,account_handle,account_name,account_id,account_subscribers,statistics_actual_favoriteCount,statistics_actual_retweetCount,hashtags,media
2023-03-24 14:59:16+00:00,1639280729216434178,@cranewpfd Tá mais pra base da Virgínia https://t.co/AyDx1b9Bhr,eduardo_zayat,Eduardo,1553828949611921408,49,1,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr_lIcQXgAASPXs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr_lIcQXgAASPXs?format=jpg&name=orig', altText=None)]"
2023-03-24 14:58:58+00:00,1639280651428929541,"A base da Rare Beauty (marca de Make da Selena Gomez ) custa $22 dólares, oq equivale a R$117 reais (valor arredondado), ainda sobra 83 pila pra comer um Mc Donalds e vcs aí gastando 200 conto na base da Virgínia que se vc da um espirro ela sai do rosto kkkkkk",naatmarii,Nat Mari,1057732910818754563,11,0,0,,
2023-03-24 14:57:30+00:00,1639280281575206914,"A @choquei perde muito em não usar todas as conjugações do verbo “chocar” em todos os tweets. Seria tudo todo tweet com notícia ter isso.
Ex: Anahi faz ensaio fotográfico e choca a todos. 
OU
Chocante! Karen mostra a realidade sobre a base da Virgínia",1gortiago,Igor Tiago,144418955,1064,4,0,,
2023-03-24 14:57:18+00:00,1639280233177141252,q horror essa base de protetor solar ta parecendo a base da virginia,stillangsty,may.,1531118291867119616,974,0,0,,
2023-03-24 14:54:41+00:00,1639279575115939852,"Todo mundo esperava um apocalipse zumbi mas o que recebemos um apocalipse cosmético.  Depois da base da Virgínia, vem aí a linha de skin care by Michelle Bolsonaro https://t.co/DPkZmPS8KD",guilheermenery,Nerydias,958037415549177856,255,0,0,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639279508049018880/pu/img/xdZJHrjtJ0PvZ72S.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639279508049018880/pu/vid/320x320/oBwZQ2c6peaNjxlW.mp4?tag=12', contentType='video/mp4', bitrate=432000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639279508049018880/pu/pl/Xa8FV3FvvA8odWAa.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639279508049018880/pu/vid/540x540/XrMsLOMfhWdTAPC3.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639279508049018880/pu/vid/720x720/_v_FOSYKBGPPkAND.mp4?tag=12', contentType='video/mp4', bitrate=1280000)], duration=4.294, views=39, altText=None)]"
2023-03-24 14:53:16+00:00,1639279216746266626,"@kellwynsan vish, pode ter sido algo da virginia q passaram, só não sei se foi a base...",guivermer,guilermelermeverme,890900842253078529,73,1,0,,
2023-03-24 14:52:20+00:00,1639278984482500611,"@Metropoles @PauloCappelli_ A dicção e o gestual desse cara me intrigam demais, pqp",ribeiro_dez,ribeiro,4075507822,184,0,0,,
2023-03-24 14:51:28+00:00,1639278763102830593,@guivermer Passaram a base da Virginia no bolo,kellwynsan,Embucetado,3322182083,223,1,0,,
2023-03-24 14:48:43+00:00,1639278071441137672,era uma base da Virgínia e eu já tava toda derretida,belly_nha444,belly,1548897125290885124,2,0,0,,
2023-03-24 14:48:07+00:00,1639277922899861511,@choquei mudou de base da Virgínia pra base da Virgínia,bratzboy0,Glauby ☆,1529237377876733952,400,0,0,,
2023-03-24 14:47:13+00:00,1639277694092230659,@joaocotista a diferença é que ele usou a base da virgínia,xiiiovana,jéssica,1519101370229526528,862,0,0,,
2023-03-24 14:45:33+00:00,1639277274028552192,A base da Virgínia https://t.co/2ZAmK4sECe,mabe_tata,THAY 👑🐰🦦,1412896190992113668,3077,7,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr_h_j_X0AMqVVs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr_h_j_X0AMqVVs?format=jpg&name=orig', altText=None)]"
2023-03-24 14:40:58+00:00,1639276122301972482,@will0wpng KKKKKK BASE DA VIRGINIA,Saguimm,Saguim,1600199160715780096,7,1,0,,
2023-03-24 14:40:39+00:00,1639276044652888066,"Depois da base da Virgínia, vem aí o kit de cuidados para o dia a dia by Michelle Bolsonaro",GabrielFranca1,Gabriel França,232400406,2072,2,0,,
2023-03-24 14:38:44+00:00,1639275561120944132,Parece q essa é a rotina de pele que a pessoa tem q fazer antes de passar a base da virginia,Arteabetico,Arteabético,1258951313255288833,832,0,0,,
2023-03-24 14:38:08+00:00,1639275408414633984,"fui ver ele testando a base da virginia daí o chat resgatando imitação E ELE DO NADA IGUAL O BOLSONARO, DPS O MANOEL GOMES KKKKKKKKKKKK mto bom",thewckdnbhd,thithi,3098930055,116,0,0,,
2023-03-24 14:36:22+00:00,1639274966502764544,"@choquei Primeiramente boa tarde, segundamente que nem a base da Virgínia faria tanto milagre",alifezao,alife,3320353198,75580,38,0,,
2023-03-24 14:35:42+00:00,1639274797568868353,Se descobrem minhas cvs com a bell ou com o felipe eu vou de base da Virgínia,hanaryyy,julia careca,1090661492809261056,228,1,0,,
2023-03-24 14:31:32+00:00,1639273746564358147,@fnatan @brunafeia Ela pode passar os produtos de preparação de pele da Michelle e em seguida a base da Virgínia.,baima_rayssa,Baima 🎬,1234243416621494272,350,13,0,,
2023-03-24 14:31:16+00:00,1639273683129647105,fui jogar agua fria na cara pra tentar dar uma acordada e esqueci da maquiagem 😭 fui secar o rosto e fiquei parecendo a karen testando a base da virginia,pedripls,bibi,1438999146913046529,27,0,0,,
2023-03-24 14:29:58+00:00,1639273356158550017,Me vê um pão tipo base da Virgínia e outro mais pra poc da academia sem cueca https://t.co/kg9GELuJnx,viniciusyamada,viniciusyamada,10471282,4527,7,3,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639258375136370691/pu/img/OVEyTAl3NjazolIK.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639258375136370691/pu/pl/8hNkFj6MQHqvOsHP.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639258375136370691/pu/vid/480x852/ROOGC6-ebryF2L3C.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639258375136370691/pu/vid/320x568/vpuq9dk1X8uV9zmX.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639258375136370691/pu/vid/576x1024/O6rbnB9ahVcn8lOb.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=206.045, views=82827, altText=None)]"
2023-03-24 14:26:30+00:00,1639272482631819271,to rindo tanto c calango testando a base da virginia vsffff q mlk otario,brnd_p,brenda,1157058061380595712,280,2,0,,
2023-03-24 14:25:41+00:00,1639272277718999044,quando a gente acha que não da piorar a gente descobre que da sim,giuubarretoo,base da virginia,1384156618359668747,49,0,0,,
2023-03-24 14:24:52+00:00,1639272071086632962,"Tem discussões que só existem no twitter, ninguém numa roda de amigos iam falar da base da Virgínia",Davi__777,Daviel 99 ᶜʳᶠ 🦈,1294658107776409601,21,2,0,,
2023-03-24 14:24:41+00:00,1639272022592090114,comecei a fazer terapia (com o chat gpt),giuubarretoo,base da virginia,1384156618359668747,49,0,0,,
2023-03-24 14:20:06+00:00,1639270870475571201,"""era uma base da virgínia e eu já tava toda derretida""",camilakkkkkj,camila,1319402222921388033,742,1,0,,
2023-03-24 14:17:39+00:00,1639270256479698944,revisando o conteudo da prova do mesmo jeito que a virginia tava divulgando a base dela nos stories,ygubert,ye,757398014222819328,415,4,0,,
2023-03-24 14:10:40+00:00,1639268498634338307,@Felcca e o vídeo da base da virginia,matchtribbiani,yas 🧼,1394618157697052672,134,0,0,,
2023-03-24 14:09:08+00:00,1639268112838148102,"@domitila_barros Culpa de vocês trazerem aquele mentiroso de volta pra destruir o jogo da domi,tô de mal! 😔😔 #salvenadomitila https://t.co/lNx8QWWK2z",Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,0,0,['salvenadomitila'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639268101270257666/pu/img/MrXEIKjkGsrxvFp0.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639268101270257666/pu/vid/402x270/S7Xh8buLHg1BryKd.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639268101270257666/pu/pl/vKcXnn8xcZJP_ndy.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=2.234, views=7, altText=None)]"
2023-03-24 14:04:56+00:00,1639267054162247683,Vou virar revendedor Avon e base da Virgínia,tudiz1,jo@o b&di,39667919,1559,3,0,,
2023-03-24 14:04:37+00:00,1639266975112126465,Ainda não superei os vídeos falando da base da Virgínia kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk não daaaaa https://t.co/jq7c7kO2LQ,_camomilaaa,Caaaaaaaaaa,1347955944517414913,116,14,2,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639266891070947329/pu/img/U5pWxj2a7xdxfrJV.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891070947329/pu/vid/480x852/0bdrn1EfnyP1fFqX.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891070947329/pu/pl/-FZ1j57tsaogI8sC.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891070947329/pu/vid/576x1024/HpB0YMm6ADfmE7D-.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891070947329/pu/vid/320x568/oYElA7T35LCashQA.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=11.56, views=866, altText=None), Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1639266891066753029/pu/img/bKRIiae_3Fs5MvnO.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891066753029/pu/vid/576x1024/RYaaNPgVjnb1Pxks.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891066753029/pu/vid/320x568/WVgGb4h_g5wa2FBT.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891066753029/pu/pl/K0KCeESb7H9beIdT.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1639266891066753029/pu/vid/480x852/moL51VeGR0odZ9Fp.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=18.6, views=153, altText=None)]"
2023-03-24 14:04:13+00:00,1639266872821465098,"@vaidesmaiar Simm,eu faço parte da torcida docrouge ❤️👋👋🐛👞",Fadacannabis,sou toda á base da Virgínia...❤️🍞✨🛋️🌵🌻💎🦁🐛,1303813979974836226,42,0,0,,
2023-03-24 14:03:26+00:00,1639266675965976577,@CanaldoNegaoo Chamaram o cara de “pet gay” e ainda desmereceram o produto como sendo mais “barato que a base da Virginia”… Esses caras gostam de pobre só na época de eleição!,JomaJustino,"José Luis JJ, CFP® 🇵🇹🇧🇷🇱🇧",1403079349868302340,237,1,0,,
2023-03-24 14:02:13+00:00,1639266368829681664,@centralreality mto bom ela ter acompanhado o BBB pelo fy do tik tok 🙏🏻🙏🏻🙏🏻🙏🏻,igu_sil,Ghostface com base da Virginia,959822357375455232,104,0,0,,
2023-03-24 13:59:25+00:00,1639265664987693056,@giuliafranceis 11h aindaaaa,giuubarretoo,base da virginia,1384156618359668747,49,1,0,,
2023-03-24 13:57:49+00:00,1639265264070950919,"@chicobarney Eu acho que vcs vão fazer igual a base da Virgínia, falar tanto tanto tanto q vai acabar fazendo ela campeã",r_josimeire,Josimeire🐬,804142912682475525,115,3,0,,
2023-03-24 13:55:25+00:00,1639264660699373572,@OsheDonato @brunafeia mais barato que a base da Virginia https://t.co/1DC1vmyylj,supersayajyn,snorlax,3086109642,449,0,0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fr_Wgf-WYAQbmBu.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fr_Wgf-WYAQbmBu.mp4', contentType='video/mp4', bitrate=0)], altText='Gretchen I Know GIF')]"
2023-03-24 13:54:50+00:00,1639264510417547265,"nossa como twitter é chato uma competição de qm argumenta, tem coisa q tá mas tem umas situações tipo textão pra falar da base da virginia aí q preguiça mds",gahyzonha,biwi,1440500226909884420,1261,1,0,,
2023-03-24 13:50:46+00:00,1639263488932552707,@matgodinho Adorei sua participação no remake como um ganado com verme saindo da boca. Nem precisou de base da Virgínia,alimsenna,Alisson Senna,167198875,547,1,0,,
2023-03-24 13:48:58+00:00,1639263037327638530,atualização: cheguei na facul 9:10🤠 minha aula acabou 9:00,rafaelfelipeL,base da virginia,1242262862,968,2,0,,
2023-03-24 13:46:58+00:00,1639262531649785857,@jjkplanets A fig da base da Virgínia,olokin_meu,eujoaozinhomeupaunoteucuzinho,1023410173312937984,243,0,0,,
2023-03-24 13:46:36+00:00,1639262438657781767,mds que manha longa,giuubarretoo,base da virginia,1384156618359668747,49,1,0,,
2023-03-24 13:46:09+00:00,1639262326544035840,"Povo chato falando da base da Virgínia,se acha ruim não compra Euem",lpjhenifer,Jhenifer 🍀,922536156356542464,1610,1,0,,
2023-03-24 13:43:16+00:00,1639261602095538178,virou a base da virginia isso aqui??? https://t.co/q8YPBPNwQQ,marieamuro,du,1120480005941809153,160,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr_TvXMX0AQrRo8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr_TvXMX0AQrRo8?format=jpg&name=orig', altText=None)]"
2023-03-24 13:41:00+00:00,1639261030554517505,@aratakivitto @augeuni @agrnaotoocupado Natural igual a base da Virgínia kkkk,enteerprise,eduardo,916784878661840897,2732,1,0,,
2023-03-24 13:38:39+00:00,1639260440638177280,@deozo usaria lu? o skin care depois da base da virginia,ikyungui,gui liu,146548383,1882,0,0,,
2023-03-24 13:37:57+00:00,1639260264389398528,Assistir o calangao testando a base da Virginia para acalmar https://t.co/8KuepIWPOK,rmcenary,victoria 𝄽,1449742094743056389,677,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr_ShYJWYAAsigz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr_ShYJWYAAsigz?format=jpg&name=orig', altText=None)]"
2023-03-24 13:36:26+00:00,1639259882632228868,Adquira já o seu! Comprando hoje leve uma Base da Virginia de brinde!,tatsbuenos,Tats Bueníssima 🤸‍♀️,913418278957195264,462,1,0,,
2023-03-24 13:35:15+00:00,1639259585486675970,Não ironicamente isso parece um episódio de black mirror,lumity666,base da virginia,1421705160565403648,521,2,0,,
2023-03-24 13:34:30+00:00,1639259393790181377,Quem votou pro Nicacio voltsr bicho,rodrigotorresb,Base da Virginia,280385602,19050,3,0,,
2023-03-24 13:32:45+00:00,1639258954126483456,me sentindo a base wepink da virginia,nathaliamelins,nathalia,1065465198184677376,220,0,1,,
2023-03-24 13:32:18+00:00,1639258842407006209,@darnelcalore foram de base da virginia,lixlolzeiro,kako 📚 tgib,1033588658060881920,3940,0,0,,
2023-03-24 13:28:44+00:00,1639257945279021058,a fórmula da base da Virgínia é a mesma do meu batom de dois reais que prometia ser mate e desfaz inteiro mas não transfere,helene_kkkj,☾,1346646031140851713,16,0,0,,
2023-03-24 13:26:40+00:00,1639257422949752835,"Um dia pia respondeu um story nos destaques que eu to de vermelho com um trecho da musica dama de vermelho, eu so curti, não desistiu e ta tentando puxar assunto pedindo se eu gosto de vermelho

solteiro sofre 🥴🥴",giuubarretoo,base da virginia,1384156618359668747,49,1,0,,
2023-03-24 13:25:44+00:00,1639257187477233664,Maravilhoso é poder trabalhar no horário que quero pois chegando agora 10:20 no escritório com a consciência tranquila e certeza que meu trabalho tá um brilho ✨,iKadrash,Base da Virgínia,115067208,667,0,0,,
2023-03-24 13:23:22+00:00,1639256592922099713,https://t.co/l0jp3LzNmM,Brookexxsaku,Fui de base da Virginia,48475784,981,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr_PLR-XoAEuCGI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr_PLR-XoAEuCGI?format=jpg&name=orig', altText=None)]"
2023-03-24 13:21:36+00:00,1639256149835825160,"@luanamaria84163 @Dantinhas Mas os brancos podem surtar, dar tapa nos outros, enfiar dedo na cara dos outros, e até ser expulso por assédio. Ela continua assim 🫶 risos",carolgaldino_,base a prova d'agua da virginia,79554920,772,2,0,,
2023-03-24 13:21:14+00:00,1639256055350718468,"eu fico passada com a tecnologia, a gente fala com uma pessoa aqui e ela escuta a quilômetros de distância nossa véi como assim imagina pensar nisso há 500 anos, fico pensando o q estaremos fazendo daqui a 100 anos",stefanidehaia,Stefani Germanotta em Situação de Base da Virgínia,1336119223173734402,25,1,0,,
2023-03-24 13:20:26+00:00,1639255857295704064,"@luanamaria84163 @Dantinhas Mô, ela só se manteve com as brancas mesmo. Todos os pretos que ousaram a ter opinião ela chutou. Next",carolgaldino_,base a prova d'agua da virginia,79554920,772,7,0,,
2023-03-24 13:17:50+00:00,1639255202032394241,to assistindo o corte de 2h do calango testando a base da virginia,wolfiegeorgia,★ 𝓖 𝓰 ★,1687404702,585,0,0,,
2023-03-24 13:15:52+00:00,1639254704923500545,"hj eu sonhei que dois gays sequestraram minha irmã, aí do nada brotou o bruno mars pra me ajudar pq aquela moça que testou a base da Virgínia tava tentando entrar na minha casa pra achar minha irmã e me pressionando a falar um número ??????? aí o bruno mars acabou com ela",nonozixxx,no,1498440223293911043,1,0,0,,
2023-03-24 13:15:47+00:00,1639254686879424519,@Dantinhas A única certeza que temos é que será preto :D,carolgaldino_,base a prova d'agua da virginia,79554920,772,65,0,,
2023-03-24 13:13:29+00:00,1639254106572201984,Oh nojera pior q a base da Virgínia queima senhor queima,biankna8,Bibi,988961194819182593,173,1,0,,
2023-03-24 13:06:23+00:00,1639252320809627651,E no fim a base da Virgínia não é nada comparado a isso aqui,peeeeeeedroooo,pedrodegli,39505580,501,3,0,,
2023-03-24 13:02:56+00:00,1639251452928610304,"@SuziannePin @amanda_duartef As vestes de Justiça são bordadas em uma base diaria.
#Day2WordExposition",VickyRamirezAr,Licia virginia Ramirez da costa,1635990231928250368,109,4,0,['Day2WordExposition'],
2023-03-24 12:55:23+00:00,1639249549477941249,@ourpurposey uma pena q a embalagem da fran seja tão ruim quanto a qualidade da base da virginia,arianatorzgirl,𝒔𝒂𝒎,229525637,11256,1,0,,
